prompt_id,prompt_typing_order,length_class,condition,prompt_source,prompt_position,prompt_position_1based,char_j,prev_char_j,map_id_j,unicode_codepoint_j,unicode_name_j,script_family_j,char_class_j,layout_required_j,shift_required_j,preferred_for_prompt_demand_j,physical_key_id_j,distance_node_id_j,key_row_j,key_column_index_j,zone_proxy_j,hand_proxy_j,is_space_j,is_thai_script_j,is_english_script_j,is_punctuation_or_symbol_j,project_layout_preference_j,char_map_candidate_count_j,char_map_top_rule_candidate_count_j,char_map_ambiguous_j,char_map_rule_tied_j,char_map_resolution_note_j,char_map_resolved_with_fallback_j,prev_map_id_j,prev_unicode_codepoint_j,prev_unicode_name_j,prev_script_family_j,prev_char_class_j,prev_layout_required_j,prev_shift_required_j,prev_preferred_for_prompt_demand_j,prev_physical_key_id_j,prev_distance_node_id_j,prev_key_row_j,prev_key_column_index_j,prev_zone_proxy_j,prev_hand_proxy_j,prev_is_space_j,prev_is_thai_script_j,prev_is_english_script_j,prev_is_punctuation_or_symbol_j,prev_project_layout_preference_j,prev_char_map_candidate_count_j,prev_char_map_top_rule_candidate_count_j,prev_char_map_ambiguous_j,prev_char_map_rule_tied_j,prev_char_map_resolution_note_j,prev_char_map_resolved_with_fallback_j,distance_from_prev_correct_j,layout_switch_into_j,distance_from_prev_bin_j
P14,13,long,long_mixed_difficulty,prompt_table,89,90,ศ,ม,TH_KeyL_shift,U+0E28,THAI CHARACTER SO SALA,thai,thai_consonant,TH,1.0,1.0,KeyL,KeyL,home,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyM_base,U+0E21,THAI CHARACTER MO MA,thai,thai_consonant,TH,0.0,1.0,KeyM,KeyM,bottom,6.0,right,right,0.0,1.0,0.0,0.0,TH,2.0,2.0,1.0,1.0,deterministic_fallback_after_tie,1.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,90,91,ึ,ศ,TH_Digit7_base,U+0E36,THAI CHARACTER SARA UE,thai,thai_vowel_mark,TH,0.0,1.0,Digit7,Digit7,number,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyL_shift,U+0E28,THAI CHARACTER SO SALA,thai,thai_consonant,TH,1.0,1.0,KeyL,KeyL,home,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,91,92,ก,ึ,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit7_base,U+0E36,THAI CHARACTER SARA UE,thai,thai_vowel_mark,TH,0.0,1.0,Digit7,Digit7,number,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,92,93,ษ,ก,TH_KeyK_shift,U+0E29,THAI CHARACTER SO RUSI,thai,thai_consonant,TH,1.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,5.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,93,94,า,ษ,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_shift,U+0E29,THAI CHARACTER SO RUSI,thai,thai_consonant,TH,1.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,0.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,94,95,ป,า,TH_KeyX_base,U+0E1B,THAI CHARACTER PO PLA,thai,thai_consonant,TH,0.0,1.0,KeyX,KeyX,bottom,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,6.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,95,96,ี,ป,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyX_base,U+0E1B,THAI CHARACTER PO PLA,thai,thai_consonant,TH,0.0,1.0,KeyX,KeyX,bottom,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,5.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,96,97,ท,ี,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,97,98,ี,ท,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,98,99,่,ี,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,99,100, ,่,COMMON_Space,U+0020,SPACE,common,whitespace,COMMON,0.0,1.0,Space,Space,space,0.0,space,thumb,1.0,0.0,0.0,0.0,COMMON,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,0.0,
P14,13,long,long_mixed_difficulty,prompt_table,100,101,๖, ,TH_Digit9_shift,U+0E56,THAI DIGIT SIX,thai,thai_numeral,TH,1.0,1.0,Digit9,Digit9,number,9.0,right,right,0.0,1.0,0.0,0.0,EN,1.0,1.0,0.0,0.0,unique,0.0,COMMON_Space,U+0020,SPACE,common,whitespace,COMMON,0.0,1.0,Space,Space,space,0.0,space,thumb,1.0,0.0,0.0,0.0,COMMON,1.0,1.0,0.0,0.0,unique,0.0,,0.0,
P14,13,long,long_mixed_difficulty,prompt_table,101,102, ,๖,COMMON_Space,U+0020,SPACE,common,whitespace,COMMON,0.0,1.0,Space,Space,space,0.0,space,thumb,1.0,0.0,0.0,0.0,COMMON,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit9_shift,U+0E56,THAI DIGIT SIX,thai,thai_numeral,TH,1.0,1.0,Digit9,Digit9,number,9.0,right,right,0.0,1.0,0.0,0.0,EN,1.0,1.0,0.0,0.0,unique,0.0,,0.0,
P14,13,long,long_mixed_difficulty,prompt_table,102,103,เ, ,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,COMMON_Space,U+0020,SPACE,common,whitespace,COMMON,0.0,1.0,Space,Space,space,0.0,space,thumb,1.0,0.0,0.0,0.0,COMMON,1.0,1.0,0.0,0.0,unique,0.0,,0.0,
P14,13,long,long_mixed_difficulty,prompt_table,103,104,พ,เ,TH_KeyR_base,U+0E1E,THAI CHARACTER PHO PHAN,thai,thai_consonant,TH,0.0,1.0,KeyR,KeyR,top,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,104,105,ื,พ,,,,,,,,,,,,,,,,,,,,,,,,,,TH_KeyR_base,U+0E1E,THAI CHARACTER PHO PHAN,thai,thai_consonant,TH,0.0,1.0,KeyR,KeyR,top,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,,
P14,13,long,long_mixed_difficulty,prompt_table,105,106,่,ื,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P14,13,long,long_mixed_difficulty,prompt_table,106,107,อ,่,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,107,108,เ,อ,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,108,109,ป,เ,TH_KeyX_base,U+0E1B,THAI CHARACTER PO PLA,thai,thai_consonant,TH,0.0,1.0,KeyX,KeyX,bottom,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,109,110,็,ป,TH_KeyH_shift,U+0E47,THAI CHARACTER MAITAIKHU,thai,thai_diacritic,TH,1.0,1.0,KeyH,KeyH,home,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyX_base,U+0E1B,THAI CHARACTER PO PLA,thai,thai_consonant,TH,0.0,1.0,KeyX,KeyX,bottom,1.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,110,111,น,็,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyH_shift,U+0E47,THAI CHARACTER MAITAIKHU,thai,thai_diacritic,TH,1.0,1.0,KeyH,KeyH,home,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,111,112,ว,น,TH_Semicolon_base,U+0E27,THAI CHARACTER WO WAEN,thai,thai_consonant,TH,0.0,1.0,Semicolon,Semicolon,home,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,112,113,ิ,ว,TH_KeyB_base,U+0E34,THAI CHARACTER SARA I,thai,thai_vowel_mark,TH,0.0,1.0,KeyB,KeyB,bottom,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Semicolon_base,U+0E27,THAI CHARACTER WO WAEN,thai,thai_consonant,TH,0.0,1.0,Semicolon,Semicolon,home,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,5.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,113,114,ท,ิ,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyB_base,U+0E34,THAI CHARACTER SARA I,thai,thai_vowel_mark,TH,0.0,1.0,KeyB,KeyB,bottom,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,114,115,ย,ท,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,115,116,า,ย,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,116,117,ท,า,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,117,118,า,ท,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyN_base,U+0E17,THAI CHARACTER THO THAHAN,thai,thai_consonant,TH,0.0,1.0,KeyN,KeyN,bottom,5.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,118,119,น,า,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyK_base,U+0E32,THAI CHARACTER SARA AA,thai,thai_vowel_mark,TH,0.0,1.0,KeyK,KeyK,home,7.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,119,120,แ,น,TH_KeyC_base,U+0E41,THAI CHARACTER SARA AE,thai,thai_vowel_mark,TH,0.0,1.0,KeyC,KeyC,bottom,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,6.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,120,121,ก,แ,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyC_base,U+0E41,THAI CHARACTER SARA AE,thai,thai_vowel_mark,TH,0.0,1.0,KeyC,KeyC,bottom,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,121,122,่,ก,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyD_base,U+0E01,THAI CHARACTER KO KAI,thai,thai_consonant,TH,0.0,1.0,KeyD,KeyD,home,2.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,122,123,โ,่,TH_KeyF_shift,U+0E42,THAI CHARACTER SARA O,thai,thai_vowel_mark,TH,1.0,1.0,KeyF,KeyF,home,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyJ_base,U+0E48,THAI CHARACTER MAI EK,thai,thai_tone_mark,TH,0.0,1.0,KeyJ,KeyJ,home,6.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,123,124,ร,โ,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyF_shift,U+0E42,THAI CHARACTER SARA O,thai,thai_vowel_mark,TH,1.0,1.0,KeyF,KeyF,home,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,124,125,ง,ร,TH_Quote_base,U+0E07,THAI CHARACTER NGO NGU,thai,thai_consonant,TH,0.0,1.0,Quote,Quote,home,10.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,125,126,เ,ง,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Quote_base,U+0E07,THAI CHARACTER NGO NGU,thai,thai_consonant,TH,0.0,1.0,Quote,Quote,home,10.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,6.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,126,127,ร,เ,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,127,128,ี,ร,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,128,129,ย,ี,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyU_base,U+0E35,THAI CHARACTER SARA II,thai,thai_vowel_mark,TH,0.0,1.0,KeyU,KeyU,top,6.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,129,130,น,ย,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyP_base,U+0E22,THAI CHARACTER YO YAK,thai,thai_consonant,TH,0.0,1.0,KeyP,KeyP,top,9.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,130,131,ใ,น,TH_Period_base,U+0E43,THAI CHARACTER SARA AI MAIMUAN,thai,thai_vowel_mark,TH,0.0,1.0,Period,Period,bottom,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,131,132,น,ใ,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Period_base,U+0E43,THAI CHARACTER SARA AI MAIMUAN,thai,thai_vowel_mark,TH,0.0,1.0,Period,Period,bottom,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
P14,13,long,long_mixed_difficulty,prompt_table,132,133,เ,น,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyO_base,U+0E19,THAI CHARACTER NO NU,thai,thai_consonant,TH,0.0,1.0,KeyO,KeyO,top,8.0,right,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,4.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,133,134,ค,เ,TH_Digit8_base,U+0E04,THAI CHARACTER KHO KHWAI,thai,thai_consonant,TH,0.0,1.0,Digit8,Digit8,number,8.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyG_base,U+0E40,THAI CHARACTER SARA E,thai,thai_vowel_mark,TH,0.0,1.0,KeyG,KeyG,home,4.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,3.0,0.0,high
P14,13,long,long_mixed_difficulty,prompt_table,134,135,ร,ค,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_Digit8_base,U+0E04,THAI CHARACTER KHO KHWAI,thai,thai_consonant,TH,0.0,1.0,Digit8,Digit8,number,8.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,1.0,0.0,low
P14,13,long,long_mixed_difficulty,prompt_table,135,136,ื,ร,,,,,,,,,,,,,,,,,,,,,,,,,,TH_KeyI_base,U+0E23,THAI CHARACTER RO RUA,thai,thai_consonant,TH,0.0,1.0,KeyI,KeyI,top,7.0,center,right,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,,
P14,13,long,long_mixed_difficulty,prompt_table,136,137,อ,ื,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P14,13,long,long_mixed_difficulty,prompt_table,137,138,พ,อ,TH_KeyR_base,U+0E1E,THAI CHARACTER PHO PHAN,thai,thai_consonant,TH,0.0,1.0,KeyR,KeyR,top,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,TH_KeyV_base,U+0E2D,THAI CHARACTER O ANG,thai,thai_consonant,TH,0.0,1.0,KeyV,KeyV,bottom,3.0,left,left,0.0,1.0,0.0,0.0,TH,1.0,1.0,0.0,0.0,unique,0.0,2.0,0.0,medium
